3,1,1669.51,410.73,137.89,312.89,1,-1,-1,-1
3,2,1312.15,503.00,61.51,139.59,1,-1,-1,-1
3,4,51.99,552.99,88.77,201.43,1,-1,-1,-1
3,5,1741.35,501.80,103.88,235.74,1,-1,-1,-1
4,1,1666.61,381.70,154.41,350.38,1,-1,-1,-1
4,2,1307.08,500.71,66.06,149.91,1,-1,-1,-1
4,4,57.42,565.06,80.46,182.58,1,-1,-1,-1
4,5,1730.32,509.66,102.16,231.83,1,-1,-1,-1
5,1,1648.19,390.65,159.31,361.50,1,-1,-1,-1
5,2,1314.64,526.26,56.53,128.28,1,-1,-1,-1
5,4,61.30,574.63,73.59,167.00,1,-1,-1,-1
5,8,1706.50,393.49,149.59,339.46,1,-1,-1,-1
6,1,1657.64,386.64,151.73,344.31,1,-1,-1,-1
6,2,1317.55,535.90,52.76,119.73,1,-1,-1,-1
6,8,1720.46,434.00,131.13,297.58,1,-1,-1,-1
6,10,1848.71,508.90,28.88,65.53,1,-1,-1,-1
7,1,1663.32,375.31,157.90,358.30,1,-1,-1,-1
7,2,1316.88,503.08,63.13,143.25,1,-1,-1,-1
7,8,1706.70,421.90,136.65,310.09,1,-1,-1,-1
7,10,1848.85,510.11,28.25,64.10,1,-1,-1,-1
8,1,1665.37,371.42,159.99,363.05,1,-1,-1,-1
8,2,1320.65,496.47,62.37,141.54,1,-1,-1,-1
8,10,1848.16,506.60,30.07,68.23,1,-1,-1,-1
9,1,1664.97,379.48,151.81,344.48,1,-1,-1,-1
9,2,1324.81,490.53,66.00,149.77,1,-1,-1,-1
9,10,1847.94,505.47,30.66,69.57,1,-1,-1,-1
10,1,1680.72,382.78,148.52,337.02,1,-1,-1,-1
10,2,1326.30,495.61,67.32,152.77,1,-1,-1,-1
10,10,1848.57,508.52,29.07,65.97,1,-1,-1,-1
10,16,266.13,463.12,103.03,233.80,1,-1,-1,-1
11,1,1686.46,384.02,147.31,334.26,1,-1,-1,-1
11,2,1326.79,497.75,67.79,153.82,1,-1,-1,-1
11,10,1848.43,508.89,28.88,65.54,1,-1,-1,-1
11,16,266.39,463.34,102.73,233.13,1,-1,-1,-1
11,18,1278.07,544.89,47.87,108.63,1,-1,-1,-1
12,1,1688.54,400.02,146.85,333.24,1,-1,-1,-1
12,2,1326.89,492.09,72.12,163.66,1,-1,-1,-1
12,16,267.50,464.34,101.47,230.26,1,-1,-1,-1
12,18,1278.81,543.78,48.64,110.38,1,-1,-1,-1
13,1,1689.26,390.50,146.69,332.86,1,-1,-1,-1
13,2,1326.89,489.99,73.73,167.32,1,-1,-1,-1
14,1,1675.44,377.54,155.46,352.78,1,-1,-1,-1
14,2,1326.83,489.25,74.31,168.63,1,-1,-1,-1
15,1,1670.34,372.78,158.68,360.08,1,-1,-1,-1
15,2,1333.24,495.55,70.33,159.60,1,-1,-1,-1
15,24,1867.00,392.56,27.08,61.45,1,-1,-1,-1
15,25,1618.56,395.78,160.08,363.25,1,-1,-1,-1
16,1,1668.39,370.98,159.90,362.83,1,-1,-1,-1
16,2,1335.68,498.14,68.69,155.87,1,-1,-1,-1
16,24,1867.00,393.20,25.50,57.87,1,-1,-1,-1
16,25,1617.78,395.39,160.51,364.23,1,-1,-1,-1
16,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
17,1,1666.37,379.54,151.65,344.11,1,-1,-1,-1
17,2,1336.52,499.13,68.06,154.43,1,-1,-1,-1
17,25,1614.54,393.77,162.29,368.27,1,-1,-1,-1
17,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
18,1,1665.67,398.42,148.36,336.67,1,-1,-1,-1
18,2,1346.05,501.52,63.85,144.89,1,-1,-1,-1
18,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
19,1,1665.46,405.33,147.16,333.93,1,-1,-1,-1
19,2,1349.58,502.46,62.22,141.19,1,-1,-1,-1
19,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
20,1,1650.09,383.15,155.53,352.93,1,-1,-1,-1
20,2,1350.09,494.02,69.98,158.80,1,-1,-1,-1
20,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
20,32,1594.00,396.00,159.84,362.70,1,-1,-1,-1
20,33,1837.56,542.56,31.53,71.54,1,-1,-1,-1
20,34,1303.81,469.03,89.61,203.35,1,-1,-1,-1
21,1,1644.48,375.00,158.60,359.89,1,-1,-1,-1
21,2,1350.29,491.05,72.71,165.00,1,-1,-1,-1
21,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
21,32,1594.00,396.00,159.84,362.70,1,-1,-1,-1
21,33,1838.20,543.20,30.61,69.47,1,-1,-1,-1
21,34,1308.05,473.95,88.06,199.82,1,-1,-1,-1
22,1,1642.42,388.16,159.76,362.53,1,-1,-1,-1
22,2,1350.25,489.90,73.78,167.43,1,-1,-1,-1
22,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
22,32,1594.00,377.56,159.84,362.70,1,-1,-1,-1
22,34,1313.59,470.74,81.72,185.44,1,-1,-1,-1
23,1,1641.75,365.79,170.55,387.00,1,-1,-1,-1
23,2,1350.14,489.50,74.17,168.30,1,-1,-1,-1
23,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
23,32,1590.42,378.56,171.18,388.44,1,-1,-1,-1
23,34,1315.83,469.34,75.21,170.67,1,-1,-1,-1
24,1,1657.55,368.28,164.44,373.13,1,-1,-1,-1
24,2,1350.02,489.40,74.28,168.55,1,-1,-1,-1
24,28,-52.00,254.00,270.83,614.58,1,-1,-1,-1
24,32,1609.52,389.18,164.34,372.90,1,-1,-1,-1
24,34,1324.43,476.92,73.31,166.35,1,-1,-1,-1
24,37,1801.35,470.81,64.24,145.77,1,-1,-1,-1
25,1,1664.12,369.44,161.83,367.21,1,-1,-1,-1
25,2,1349.90,489.41,74.29,168.58,1,-1,-1,-1
25,28,-23.87,254.00,270.83,614.58,1,-1,-1,-1
25,32,1616.96,393.57,161.49,366.44,1,-1,-1,-1
25,34,1326.99,479.24,72.83,165.26,1,-1,-1,-1
25,37,1809.13,524.40,38.58,87.54,1,-1,-1,-1
26,1,1666.62,369.94,160.81,364.90,1,-1,-1,-1
26,2,1349.80,489.45,74.26,168.52,1,-1,-1,-1
26,28,-41.43,254.00,270.83,614.58,1,-1,-1,-1
26,32,1619.49,395.18,160.43,364.05,1,-1,-1,-1
26,34,1327.65,479.90,72.79,165.17,1,-1,-1,-1
26,37,1814.46,548.39,26.44,59.99,1,-1,-1,-1
27,1,1668.88,376.79,170.86,387.70,1,-1,-1,-1
27,2,1349.71,489.50,74.23,168.43,1,-1,-1,-1
27,28,-40.44,254.00,270.83,614.58,1,-1,-1,-1
27,32,1618.23,367.26,170.80,387.57,1,-1,-1,-1
27,34,1327.69,480.02,72.88,165.38,1,-1,-1,-1
27,38,1833.65,357.00,79.92,181.35,1,-1,-1,-1
27,39,1831.48,557.25,25.89,58.76,1,-1,-1,-1
28,1,1669.19,376.33,172.54,391.52,1,-1,-1,-1
28,2,1349.63,489.56,74.19,168.34,1,-1,-1,-1
28,32,1617.71,357.19,174.54,396.05,1,-1,-1,-1
28,34,1315.20,467.62,82.58,187.40,1,-1,-1,-1
28,38,1830.71,357.00,79.92,181.35,1,-1,-1,-1
28,39,1828.96,561.65,24.01,54.48,1,-1,-1,-1
29,2,1349.56,489.61,74.15,168.26,1,-1,-1,-1
29,32,1619.36,364.62,165.51,375.56,1,-1,-1,-1
29,34,1310.85,463.29,85.97,195.07,1,-1,-1,-1
29,38,1827.17,357.00,79.92,181.35,1,-1,-1,-1
30,2,1342.91,483.07,78.10,177.23,1,-1,-1,-1
30,32,1617.82,356.37,172.55,391.54,1,-1,-1,-1
30,34,1291.50,442.05,97.30,220.80,1,-1,-1,-1
30,45,31.00,254.00,270.83,614.58,1,-1,-1,-1
31,2,1346.86,487.09,75.66,171.70,1,-1,-1,-1
31,32,1617.24,353.46,175.06,397.24,1,-1,-1,-1
31,34,1312.36,464.08,83.23,188.87,1,-1,-1,-1
31,45,31.00,254.00,270.83,614.58,1,-1,-1,-1
31,47,1561.87,380.72,175.97,399.31,1,-1,-1,-1
32,2,1348.44,488.77,74.64,169.37,1,-1,-1,-1
32,32,1618.92,380.05,165.58,375.73,1,-1,-1,-1
