3,1,728.42,471.42,40.12,91.05,1,-1,-1,-1
3,2,1348.39,419.82,160.08,363.25,1,-1,-1,-1
3,3,570.19,438.00,123.42,280.06,1,-1,-1,-1
3,4,1252.00,451.00,40.12,91.05,1,-1,-1,-1
3,5,810.34,485.47,27.71,62.87,1,-1,-1,-1
3,6,1838.00,468.00,73.86,167.61,1,-1,-1,-1
3,7,439.74,462.75,103.17,234.13,1,-1,-1,-1
3,10,1427.29,420.00,159.84,362.70,1,-1,-1,-1
3,11,1093.73,445.33,42.92,97.40,1,-1,-1,-1
3,13,1002.05,453.00,26.00,59.00,1,-1,-1,-1
3,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
4,1,731.72,474.72,40.12,91.05,1,-1,-1,-1
4,2,1349.07,419.49,160.51,364.23,1,-1,-1,-1
4,3,580.04,438.00,123.42,280.06,1,-1,-1,-1
4,4,1252.00,451.00,40.12,91.05,1,-1,-1,-1
4,5,811.05,489.26,25.87,58.71,1,-1,-1,-1
4,6,1838.00,468.00,73.86,167.61,1,-1,-1,-1
4,7,439.25,462.29,103.17,234.13,1,-1,-1,-1
4,10,1402.34,439.08,159.84,362.70,1,-1,-1,-1
4,11,1087.60,435.68,49.84,113.10,1,-1,-1,-1
4,13,1002.61,453.00,26.00,59.00,1,-1,-1,-1
4,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
5,1,730.61,466.97,42.71,96.91,1,-1,-1,-1
5,2,1349.06,419.50,160.50,364.21,1,-1,-1,-1
5,3,569.54,438.00,123.42,280.06,1,-1,-1,-1
5,4,1252.00,451.00,40.12,91.05,1,-1,-1,-1
5,5,811.19,490.02,25.51,57.88,1,-1,-1,-1
5,6,1836.52,452.51,84.17,191.00,1,-1,-1,-1
5,7,451.06,473.37,103.17,234.13,1,-1,-1,-1
5,10,1388.61,445.72,159.84,362.70,1,-1,-1,-1
5,11,1093.14,444.85,43.98,99.80,1,-1,-1,-1
5,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
5,18,650.37,468.32,73.87,167.64,1,-1,-1,-1
6,1,730.92,479.64,34.74,78.83,1,-1,-1,-1
6,2,1348.91,419.57,160.41,364.00,1,-1,-1,-1
6,3,570.35,438.00,116.23,263.74,1,-1,-1,-1
6,4,1253.43,450.28,42.63,96.74,1,-1,-1,-1
6,5,811.20,490.08,25.48,57.81,1,-1,-1,-1
6,6,1837.38,461.46,78.21,177.48,1,-1,-1,-1
6,7,448.66,491.48,97.07,220.30,1,-1,-1,-1
6,11,1095.82,449.22,41.21,93.52,1,-1,-1,-1
6,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
6,18,650.86,484.71,68.79,156.10,1,-1,-1,-1
6,21,1011.62,427.15,47.73,108.32,1,-1,-1,-1
6,22,1440.48,416.80,164.06,372.27,1,-1,-1,-1
7,1,727.98,472.65,38.55,87.48,1,-1,-1,-1
7,2,1365.47,419.64,160.32,363.79,1,-1,-1,-1
7,3,566.55,438.00,120.95,274.46,1,-1,-1,-1
7,4,1252.56,450.72,41.11,93.28,1,-1,-1,-1
7,5,811.18,489.96,25.53,57.94,1,-1,-1,-1
7,6,1837.77,465.60,75.46,171.24,1,-1,-1,-1
7,7,454.19,483.28,101.08,229.39,1,-1,-1,-1
7,11,1094.53,438.29,45.89,104.14,1,-1,-1,-1
7,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
7,18,651.00,490.34,67.01,152.05,1,-1,-1,-1
7,21,1012.45,429.77,44.37,100.68,1,-1,-1,-1
7,22,1444.19,419.58,160.39,363.96,1,-1,-1,-1
8,1,727.15,466.67,39.58,89.83,1,-1,-1,-1
8,2,1371.34,419.70,160.24,363.61,1,-1,-1,-1
8,3,565.33,438.00,122.54,278.05,1,-1,-1,-1
8,4,1252.21,450.90,40.48,91.87,1,-1,-1,-1
8,5,811.15,489.82,25.60,58.10,1,-1,-1,-1
8,6,1837.91,467.11,74.46,168.96,1,-1,-1,-1
8,7,455.99,480.50,102.42,232.43,1,-1,-1,-1
8,11,1094.11,434.77,47.39,107.55,1,-1,-1,-1
8,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
8,21,1012.52,430.42,43.40,98.49,1,-1,-1,-1
8,22,1464.13,420.36,159.37,361.64,1,-1,-1,-1
8,25,998.99,453.06,25.97,58.92,1,-1,-1,-1
8,26,739.00,501.78,31.28,70.98,1,-1,-1,-1
9,1,726.87,464.40,39.98,90.73,1,-1,-1,-1
9,2,1390.27,419.75,160.17,363.46,1,-1,-1,-1
9,3,565.01,438.00,123.14,279.42,1,-1,-1,-1
9,4,1252.07,450.96,40.25,91.34,1,-1,-1,-1
9,5,811.13,492.47,25.67,58.24,1,-1,-1,-1
9,6,1837.97,467.66,74.09,168.12,1,-1,-1,-1
9,7,445.72,479.34,102.93,233.59,1,-1,-1,-1
9,11,1097.29,444.16,45.16,102.49,1,-1,-1,-1
9,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
9,21,1012.47,430.54,43.18,97.99,1,-1,-1,-1
9,22,1470.57,420.52,159.15,361.13,1,-1,-1,-1
9,25,999.73,450.06,27.69,62.84,1,-1,-1,-1
9,26,739.00,513.93,27.12,61.55,1,-1,-1,-1
9,28,546.00,470.00,36.72,83.33,1,-1,-1,-1
10,1,726.79,463.62,40.13,91.06,1,-1,-1,-1
10,2,1397.04,419.78,160.12,363.35,1,-1,-1,-1
10,3,569.04,438.00,116.59,264.55,1,-1,-1,-1
10,4,1252.02,450.99,40.17,91.15,1,-1,-1,-1
10,5,811.11,493.35,25.72,58.36,1,-1,-1,-1
10,6,1837.99,467.87,73.95,167.81,1,-1,-1,-1
10,7,441.83,478.84,103.12,234.01,1,-1,-1,-1
10,11,1098.54,447.98,44.24,100.38,1,-1,-1,-1
10,14,1153.00,433.00,40.12,91.05,1,-1,-1,-1
10,21,1012.40,430.51,43.17,97.96,1,-1,-1,-1
10,22,1472.52,420.51,159.16,361.17,1,-1,-1,-1
10,25,999.25,449.12,26.58,60.31,1,-1,-1,-1
10,26,740.56,499.31,32.01,72.63,1,-1,-1,-1
10,28,546.00,470.00,36.72,83.33,1,-1,-1,-1
11,1,726.78,463.40,40.18,91.17,1,-1,-1,-1
11,2,1399.26,419.82,160.08,363.25,1,-1,-1,-1
11,3,570.69,438.00,114.11,258.94,1,-1,-1,-1
